Trial Instance Cost Seed Time Start_Temp Min_Temp Cooling_Rate Status
0 instance_test_2.json ERROR 95490173 ERROR 5.0 0.02 0.995 EXEC_ERROR
0 instance_test_2.json ERROR 396006 ERROR 5.0 0.05 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 28362106 ERROR 5.0 0.05 0.99 EXEC_ERROR
0 instance_test_2.json ERROR 36847299 ERROR 5.0 0.05 0.995 EXEC_ERROR
0 instance_test_2.json ERROR 48956914 ERROR 5.0 0.1 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 10712536 ERROR 5.0 0.1 0.99 EXEC_ERROR
0 instance_test_2.json ERROR 60563293 ERROR 5.0 0.1 0.995 EXEC_ERROR
0 instance_test_2.json ERROR 25855499 ERROR 7.5 0.02 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 6129583 ERROR 7.5 0.02 0.99 EXEC_ERROR
0 instance_test_2.json ERROR 33678202 ERROR 7.5 0.02 0.995 EXEC_ERROR
0 instance_test_2.json ERROR 91359179 ERROR 7.5 0.05 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 74916114 ERROR 7.5 0.05 0.99 EXEC_ERROR
0 instance_test_2.json ERROR 73290571 ERROR 7.5 0.05 0.995 EXEC_ERROR
0 instance_test_2.json ERROR 84205 ERROR 7.5 0.1 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 84843283 ERROR 7.5 0.1 0.99 EXEC_ERROR
0 instance_test_2.json ERROR 92880347 ERROR 7.5 0.1 0.995 EXEC_ERROR
0 instance_test_2.json ERROR 46765070 ERROR 10.0 0.02 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 16086006 ERROR 10.0 0.02 0.99 EXEC_ERROR
0 instance_test_2.json ERROR 64892375 ERROR 10.0 0.02 0.995 EXEC_ERROR
0 instance_test_2.json ERROR 66008907 ERROR 10.0 0.05 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 25840437 ERROR 10.0 0.05 0.99 EXEC_ERROR
0 instance_test_2.json ERROR 57175578 ERROR 10.0 0.05 0.995 EXEC_ERROR
0 instance_test_2.json ERROR 83892419 ERROR 10.0 0.1 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 94221776 ERROR 10.0 0.1 0.99 EXEC_ERROR
0 instance_test_2.json ERROR 38539818 ERROR 10.0 0.1 0.995 EXEC_ERROR

0 instance_test_3.json ERROR 44806813 ERROR 5.0 0.02 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 61655150 ERROR 5.0 0.02 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 87801581 ERROR 5.0 0.02 0.995 EXEC_ERROR
0 instance_test_3.json ERROR 17863690 ERROR 5.0 0.05 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 55370203 ERROR 5.0 0.05 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 40922790 ERROR 5.0 0.05 0.995 EXEC_ERROR
0 instance_test_3.json ERROR 8750098 ERROR 5.0 0.1 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 48349911 ERROR 5.0 0.1 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 43097471 ERROR 5.0 0.1 0.995 EXEC_ERROR
0 instance_test_3.json ERROR 44712518 ERROR 7.5 0.02 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 48575945 ERROR 7.5 0.02 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 50563513 ERROR 7.5 0.02 0.995 EXEC_ERROR
0 instance_test_3.json ERROR 30698790 ERROR 7.5 0.05 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 60221828 ERROR 7.5 0.05 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 47413540 ERROR 7.5 0.05 0.995 EXEC_ERROR
0 instance_test_3.json ERROR 84929581 ERROR 7.5 0.1 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 48402042 ERROR 7.5 0.1 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 92358244 ERROR 7.5 0.1 0.995 EXEC_ERROR
0 instance_test_3.json ERROR 3112329 ERROR 10.0 0.02 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 21620678 ERROR 10.0 0.02 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 42589847 ERROR 10.0 0.02 0.995 EXEC_ERROR
0 instance_test_3.json ERROR 78171655 ERROR 10.0 0.05 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 71755795 ERROR 10.0 0.05 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 61098420 ERROR 10.0 0.05 0.995 EXEC_ERROR
0 instance_test_3.json ERROR 76276002 ERROR 10.0 0.1 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 32392145 ERROR 10.0 0.1 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 5439135 ERROR 10.0 0.1 0.995 EXEC_ERROR

0 instance_test_4.json ERROR 66192262 ERROR 5.0 0.02 0.98 EXEC_ERROR
0 instance_test_4.json ERROR 46314100 ERROR 5.0 0.02 0.99 EXEC_ERROR
0 instance_test_4.json ERROR 10009072 ERROR 5.0 0.02 0.995 EXEC_ERROR
0 instance_test_4.json ERROR 34178276 ERROR 5.0 0.05 0.98 EXEC_ERROR
0 instance_test_4.json ERROR 55542451 ERROR 5.0 0.05 0.99 EXEC_ERROR
0 instance_test_4.json ERROR 72090805 ERROR 5.0 0.05 0.995 EXEC_ERROR
0 instance_test_4.json ERROR 45494783 ERROR 5.0 0.1 0.98 EXEC_ERROR
0 instance_test_4.json ERROR 73796912 ERROR 5.0 0.1 0.99 EXEC_ERROR
0 instance_test_4.json ERROR 83197847 ERROR 5.0 0.1 0.995 EXEC_ERROR
0 instance_test_4.json ERROR 56975327 ERROR 7.5 0.02 0.98 EXEC_ERROR
0 instance_test_4.json ERROR 33901827 ERROR 7.5 0.02 0.99 EXEC_ERROR
0 instance_test_4.json ERROR 38947512 ERROR 7.5 0.02 0.995 EXEC_ERROR
0 instance_test_4.json ERROR 30322467 ERROR 7.5 0.05 0.98 EXEC_ERROR
0 instance_test_4.json ERROR 19669415 ERROR 7.5 0.05 0.99 EXEC_ERROR
0 instance_test_4.json ERROR 67534920 ERROR 7.5 0.05 0.995 EXEC_ERROR
0 instance_test_4.json ERROR 89713226 ERROR 7.5 0.1 0.98 EXEC_ERROR
0 instance_test_4.json ERROR 96144844 ERROR 7.5 0.1 0.99 EXEC_ERROR
0 instance_test_4.json ERROR 83838864 ERROR 7.5 0.1 0.995 EXEC_ERROR
0 instance_test_4.json ERROR 84076717 ERROR 10.0 0.02 0.98 EXEC_ERROR
0 instance_test_4.json ERROR 38608663 ERROR 10.0 0.02 0.99 EXEC_ERROR
0 instance_test_4.json ERROR 13563829 ERROR 10.0 0.02 0.995 EXEC_ERROR
0 instance_test_4.json ERROR 10942266 ERROR 10.0 0.05 0.98 EXEC_ERROR
0 instance_test_4.json ERROR 43891820 ERROR 10.0 0.05 0.99 EXEC_ERROR
0 instance_test_4.json ERROR 22207464 ERROR 10.0 0.05 0.995 EXEC_ERROR
0 instance_test_4.json ERROR 68970977 ERROR 10.0 0.1 0.98 EXEC_ERROR
0 instance_test_4.json ERROR 77265501 ERROR 10.0 0.1 0.99 EXEC_ERROR
0 instance_test_4.json ERROR 84093528 ERROR 10.0 0.1 0.995 EXEC_ERROR

0 instance_test_5.json ERROR 54864980 ERROR 5.0 0.02 0.98 EXEC_ERROR
0 instance_test_5.json ERROR 91118362 ERROR 5.0 0.02 0.99 EXEC_ERROR
0 instance_test_5.json ERROR 34684215 ERROR 5.0 0.02 0.995 EXEC_ERROR
0 instance_test_5.json ERROR 56539360 ERROR 5.0 0.05 0.98 EXEC_ERROR
0 instance_test_5.json ERROR 36118857 ERROR 5.0 0.05 0.99 EXEC_ERROR
0 instance_test_5.json ERROR 46436576 ERROR 5.0 0.05 0.995 EXEC_ERROR
0 instance_test_5.json ERROR 56513447 ERROR 5.0 0.1 0.98 EXEC_ERROR
0 instance_test_5.json ERROR 82052994 ERROR 5.0 0.1 0.99 EXEC_ERROR
0 instance_test_5.json ERROR 11588480 ERROR 5.0 0.1 0.995 EXEC_ERROR
0 instance_test_5.json ERROR 58571822 ERROR 7.5 0.02 0.98 EXEC_ERROR
0 instance_test_5.json ERROR 31336953 ERROR 7.5 0.02 0.99 EXEC_ERROR
0 instance_test_5.json ERROR 82809142 ERROR 7.5 0.02 0.995 EXEC_ERROR
0 instance_test_5.json ERROR 24729728 ERROR 7.5 0.05 0.98 EXEC_ERROR
0 instance_test_5.json ERROR 45508207 ERROR 7.5 0.05 0.99 EXEC_ERROR
0 instance_test_5.json ERROR 43642374 ERROR 7.5 0.05 0.995 EXEC_ERROR
0 instance_test_5.json ERROR 38734186 ERROR 7.5 0.1 0.98 EXEC_ERROR
0 instance_test_5.json ERROR 6027707 ERROR 7.5 0.1 0.99 EXEC_ERROR
0 instance_test_5.json ERROR 31104000 ERROR 7.5 0.1 0.995 EXEC_ERROR
0 instance_test_5.json ERROR 56293793 ERROR 10.0 0.02 0.98 EXEC_ERROR
0 instance_test_5.json ERROR 23428533 ERROR 10.0 0.02 0.99 EXEC_ERROR
0 instance_test_5.json ERROR 59798255 ERROR 10.0 0.02 0.995 EXEC_ERROR
0 instance_test_5.json ERROR 38046104 ERROR 10.0 0.05 0.98 EXEC_ERROR
0 instance_test_5.json ERROR 58739921 ERROR 10.0 0.05 0.99 EXEC_ERROR
0 instance_test_5.json ERROR 77408473 ERROR 10.0 0.05 0.995 EXEC_ERROR
0 instance_test_5.json ERROR 21596101 ERROR 10.0 0.1 0.98 EXEC_ERROR
0 instance_test_5.json ERROR 485290 ERROR 10.0 0.1 0.99 EXEC_ERROR
0 instance_test_5.json ERROR 74379880 ERROR 10.0 0.1 0.995 EXEC_ERROR

0 instance_test_6.json ERROR 16192330 ERROR 5.0 0.02 0.98 EXEC_ERROR
0 instance_test_6.json ERROR 30477760 ERROR 5.0 0.02 0.99 EXEC_ERROR
0 instance_test_6.json ERROR 35367892 ERROR 5.0 0.02 0.995 EXEC_ERROR
0 instance_test_6.json ERROR 27961314 ERROR 5.0 0.05 0.98 EXEC_ERROR
0 instance_test_6.json ERROR 7107878 ERROR 5.0 0.05 0.99 EXEC_ERROR
0 instance_test_6.json ERROR 17176287 ERROR 5.0 0.05 0.995 EXEC_ERROR
0 instance_test_6.json ERROR 9401713 ERROR 5.0 0.1 0.98 EXEC_ERROR
0 instance_test_6.json ERROR 14264698 ERROR 5.0 0.1 0.99 EXEC_ERROR
0 instance_test_6.json ERROR 27541711 ERROR 5.0 0.1 0.995 EXEC_ERROR
0 instance_test_6.json ERROR 57550727 ERROR 7.5 0.02 0.98 EXEC_ERROR
0 instance_test_6.json ERROR 25718458 ERROR 7.5 0.02 0.99 EXEC_ERROR
0 instance_test_6.json ERROR 57539546 ERROR 7.5 0.02 0.995 EXEC_ERROR
0 instance_test_6.json ERROR 65212426 ERROR 7.5 0.05 0.98 EXEC_ERROR
0 instance_test_6.json ERROR 80225399 ERROR 7.5 0.05 0.99 EXEC_ERROR
0 instance_test_6.json ERROR 83818636 ERROR 7.5 0.05 0.995 EXEC_ERROR
0 instance_test_6.json ERROR 44456798 ERROR 7.5 0.1 0.98 EXEC_ERROR
0 instance_test_6.json ERROR 36003859 ERROR 7.5 0.1 0.99 EXEC_ERROR
0 instance_test_6.json ERROR 65199112 ERROR 7.5 0.1 0.995 EXEC_ERROR
0 instance_test_6.json ERROR 18436051 ERROR 10.0 0.02 0.98 EXEC_ERROR
0 instance_test_6.json ERROR 48692910 ERROR 10.0 0.02 0.99 EXEC_ERROR
0 instance_test_6.json ERROR 61290404 ERROR 10.0 0.02 0.995 EXEC_ERROR
0 instance_test_6.json ERROR 34991303 ERROR 10.0 0.05 0.98 EXEC_ERROR
0 instance_test_6.json ERROR 31917239 ERROR 10.0 0.05 0.99 EXEC_ERROR
0 instance_test_6.json ERROR 75245002 ERROR 10.0 0.05 0.995 EXEC_ERROR
0 instance_test_6.json ERROR 37125511 ERROR 10.0 0.1 0.98 EXEC_ERROR
0 instance_test_6.json ERROR 81809197 ERROR 10.0 0.1 0.99 EXEC_ERROR
0 instance_test_6.json ERROR 51205389 ERROR 10.0 0.1 0.995 EXEC_ERROR

0 instance_test_7.json ERROR 39601657 ERROR 5.0 0.02 0.98 EXEC_ERROR
0 instance_test_7.json ERROR 85437541 ERROR 5.0 0.02 0.99 EXEC_ERROR
0 instance_test_7.json ERROR 4439291 ERROR 5.0 0.02 0.995 EXEC_ERROR
0 instance_test_7.json ERROR 39509730 ERROR 5.0 0.05 0.98 EXEC_ERROR
0 instance_test_7.json ERROR 51615379 ERROR 5.0 0.05 0.99 EXEC_ERROR
0 instance_test_7.json ERROR 72885199 ERROR 5.0 0.05 0.995 EXEC_ERROR
0 instance_test_7.json ERROR 43389625 ERROR 5.0 0.1 0.98 EXEC_ERROR
0 instance_test_7.json ERROR 37956345 ERROR 5.0 0.1 0.99 EXEC_ERROR
0 instance_test_7.json ERROR 28779685 ERROR 5.0 0.1 0.995 EXEC_ERROR
0 instance_test_7.json ERROR 13492688 ERROR 7.5 0.02 0.98 EXEC_ERROR
0 instance_test_7.json ERROR 1110392 ERROR 7.5 0.02 0.99 EXEC_ERROR
0 instance_test_7.json ERROR 99536860 ERROR 7.5 0.02 0.995 EXEC_ERROR
0 instance_test_7.json ERROR 2144162 ERROR 7.5 0.05 0.98 EXEC_ERROR
0 instance_test_7.json ERROR 77821468 ERROR 7.5 0.05 0.99 EXEC_ERROR
0 instance_test_7.json ERROR 52273863 ERROR 7.5 0.05 0.995 EXEC_ERROR
0 instance_test_7.json ERROR 30013075 ERROR 7.5 0.1 0.98 EXEC_ERROR
0 instance_test_7.json ERROR 39638627 ERROR 7.5 0.1 0.99 EXEC_ERROR
0 instance_test_7.json ERROR 72886387 ERROR 7.5 0.1 0.995 EXEC_ERROR
0 instance_test_7.json ERROR 21343525 ERROR 10.0 0.02 0.98 EXEC_ERROR
0 instance_test_7.json ERROR 90177067 ERROR 10.0 0.02 0.99 EXEC_ERROR
0 instance_test_7.json ERROR 94112988 ERROR 10.0 0.02 0.995 EXEC_ERROR
0 instance_test_7.json ERROR 49898744 ERROR 10.0 0.05 0.98 EXEC_ERROR
0 instance_test_7.json ERROR 9020039 ERROR 10.0 0.05 0.99 EXEC_ERROR
0 instance_test_7.json ERROR 48637101 ERROR 10.0 0.05 0.995 EXEC_ERROR
0 instance_test_7.json ERROR 90029769 ERROR 10.0 0.1 0.98 EXEC_ERROR
0 instance_test_7.json ERROR 96835134 ERROR 10.0 0.1 0.99 EXEC_ERROR
0 instance_test_7.json ERROR 39617001 ERROR 10.0 0.1 0.995 EXEC_ERROR

0 instance_test_8.json ERROR 93887059 ERROR 5.0 0.02 0.98 EXEC_ERROR
0 instance_test_8.json ERROR 35950297 ERROR 5.0 0.02 0.99 EXEC_ERROR
0 instance_test_8.json ERROR 38810044 ERROR 5.0 0.02 0.995 EXEC_ERROR
0 instance_test_8.json ERROR 16136473 ERROR 5.0 0.05 0.98 EXEC_ERROR
0 instance_test_8.json ERROR 89507272 ERROR 5.0 0.05 0.99 EXEC_ERROR
0 instance_test_8.json ERROR 52800001 ERROR 5.0 0.05 0.995 EXEC_ERROR
0 instance_test_8.json ERROR 60653214 ERROR 5.0 0.1 0.98 EXEC_ERROR
0 instance_test_8.json ERROR 58680173 ERROR 5.0 0.1 0.99 EXEC_ERROR
0 instance_test_8.json ERROR 48456678 ERROR 5.0 0.1 0.995 EXEC_ERROR
0 instance_test_8.json ERROR 53131860 ERROR 7.5 0.02 0.98 EXEC_ERROR
0 instance_test_8.json ERROR 14468921 ERROR 7.5 0.02 0.99 EXEC_ERROR
0 instance_test_8.json ERROR 37713430 ERROR 7.5 0.02 0.995 EXEC_ERROR
0 instance_test_8.json ERROR 54771928 ERROR 7.5 0.05 0.98 EXEC_ERROR
0 instance_test_8.json ERROR 75561995 ERROR 7.5 0.05 0.99 EXEC_ERROR
0 instance_test_8.json ERROR 10323495 ERROR 7.5 0.05 0.995 EXEC_ERROR
0 instance_test_8.json ERROR 78496094 ERROR 7.5 0.1 0.98 EXEC_ERROR
0 instance_test_8.json ERROR 6356782 ERROR 7.5 0.1 0.99 EXEC_ERROR
0 instance_test_8.json ERROR 92696706 ERROR 7.5 0.1 0.995 EXEC_ERROR
0 instance_test_8.json ERROR 97417939 ERROR 10.0 0.02 0.98 EXEC_ERROR
0 instance_test_8.json ERROR 87195604 ERROR 10.0 0.02 0.99 EXEC_ERROR
0 instance_test_8.json ERROR 21131037 ERROR 10.0 0.02 0.995 EXEC_ERROR
0 instance_test_8.json ERROR 19659575 ERROR 10.0 0.05 0.98 EXEC_ERROR
0 instance_test_8.json ERROR 6537872 ERROR 10.0 0.05 0.99 EXEC_ERROR
0 instance_test_8.json ERROR 90070027 ERROR 10.0 0.05 0.995 EXEC_ERROR
0 instance_test_8.json ERROR 20347618 ERROR 10.0 0.1 0.98 EXEC_ERROR
0 instance_test_8.json ERROR 16391871 ERROR 10.0 0.1 0.99 EXEC_ERROR
0 instance_test_8.json ERROR 33761683 ERROR 10.0 0.1 0.995 EXEC_ERROR

0 instance_test_9.json ERROR 75335996 ERROR 5.0 0.02 0.98 EXEC_ERROR
0 instance_test_9.json ERROR 5818676 ERROR 5.0 0.02 0.99 EXEC_ERROR
0 instance_test_9.json ERROR 56802688 ERROR 5.0 0.02 0.995 EXEC_ERROR
0 instance_test_9.json ERROR 14142588 ERROR 5.0 0.05 0.98 EXEC_ERROR
0 instance_test_9.json ERROR 87868834 ERROR 5.0 0.05 0.99 EXEC_ERROR
0 instance_test_9.json ERROR 83113523 ERROR 5.0 0.05 0.995 EXEC_ERROR
0 instance_test_9.json ERROR 9071875 ERROR 5.0 0.1 0.98 EXEC_ERROR
0 instance_test_9.json ERROR 58344144 ERROR 5.0 0.1 0.99 EXEC_ERROR
0 instance_test_9.json ERROR 12572331 ERROR 5.0 0.1 0.995 EXEC_ERROR
0 instance_test_9.json ERROR 49197510 ERROR 7.5 0.02 0.98 EXEC_ERROR
0 instance_test_9.json ERROR 57177093 ERROR 7.5 0.02 0.99 EXEC_ERROR
0 instance_test_9.json ERROR 2696077 ERROR 7.5 0.02 0.995 EXEC_ERROR
0 instance_test_9.json ERROR 92876988 ERROR 7.5 0.05 0.98 EXEC_ERROR
0 instance_test_9.json ERROR 31280930 ERROR 7.5 0.05 0.99 EXEC_ERROR
0 instance_test_9.json ERROR 25246908 ERROR 7.5 0.05 0.995 EXEC_ERROR
0 instance_test_9.json ERROR 74792864 ERROR 7.5 0.1 0.98 EXEC_ERROR
0 instance_test_9.json ERROR 1020575 ERROR 7.5 0.1 0.99 EXEC_ERROR
0 instance_test_9.json ERROR 30459976 ERROR 7.5 0.1 0.995 EXEC_ERROR
0 instance_test_9.json ERROR 86188428 ERROR 10.0 0.02 0.98 EXEC_ERROR
0 instance_test_9.json ERROR 44721599 ERROR 10.0 0.02 0.99 EXEC_ERROR
0 instance_test_9.json ERROR 70166068 ERROR 10.0 0.02 0.995 EXEC_ERROR
0 instance_test_9.json ERROR 95832231 ERROR 10.0 0.05 0.98 EXEC_ERROR
0 instance_test_9.json ERROR 97223435 ERROR 10.0 0.05 0.99 EXEC_ERROR
0 instance_test_9.json ERROR 89300982 ERROR 10.0 0.05 0.995 EXEC_ERROR
0 instance_test_9.json ERROR 281437 ERROR 10.0 0.1 0.98 EXEC_ERROR
0 instance_test_9.json ERROR 89622391 ERROR 10.0 0.1 0.99 EXEC_ERROR
0 instance_test_9.json ERROR 49034526 ERROR 10.0 0.1 0.995 EXEC_ERROR

Trial Instance Cost Seed Time Start_Temp Min_Temp Cooling_Rate Status
0 instance_test_1.json ERROR 72785865 ERROR 5.0 0.02 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 17092581 ERROR 5.0 0.02 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 74639418 ERROR 5.0 0.02 0.995 EXEC_ERROR
0 instance_test_1.json ERROR 67499665 ERROR 5.0 0.05 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 54058580 ERROR 5.0 0.05 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 86175659 ERROR 5.0 0.05 0.995 EXEC_ERROR
0 instance_test_1.json ERROR 35618355 ERROR 5.0 0.1 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 92343782 ERROR 5.0 0.1 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 84800589 ERROR 5.0 0.1 0.995 EXEC_ERROR
0 instance_test_1.json ERROR 49102036 ERROR 7.5 0.02 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 83099539 ERROR 7.5 0.02 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 8195659 ERROR 7.5 0.02 0.995 EXEC_ERROR
0 instance_test_1.json ERROR 72655719 ERROR 7.5 0.05 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 40360059 ERROR 7.5 0.05 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 82548277 ERROR 7.5 0.05 0.995 EXEC_ERROR
0 instance_test_1.json ERROR 18923934 ERROR 7.5 0.1 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 57364944 ERROR 7.5 0.1 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 43195746 ERROR 7.5 0.1 0.995 EXEC_ERROR
0 instance_test_1.json ERROR 46761065 ERROR 10.0 0.02 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 26345704 ERROR 10.0 0.02 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 55160875 ERROR 10.0 0.02 0.995 EXEC_ERROR
0 instance_test_1.json ERROR 21375695 ERROR 10.0 0.05 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 27210598 ERROR 10.0 0.05 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 16906647 ERROR 10.0 0.05 0.995 EXEC_ERROR
0 instance_test_1.json ERROR 90275549 ERROR 10.0 0.1 0.98 EXEC_ERROR
0 instance_test_1.json ERROR 43247835 ERROR 10.0 0.1 0.99 EXEC_ERROR
0 instance_test_1.json ERROR 1756886 ERROR 10.0 0.1 0.995 EXEC_ERROR

0 instance_test_2.json ERROR 53775351 ERROR 5.0 0.02 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 5571417 ERROR 5.0 0.02 0.99 EXEC_ERROR
0 instance_test_2.json ERROR 20580540 ERROR 5.0 0.02 0.995 EXEC_ERROR
0 instance_test_2.json ERROR 71166125 ERROR 5.0 0.05 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 63736850 ERROR 5.0 0.05 0.99 EXEC_ERROR
0 instance_test_2.json ERROR 36021903 ERROR 5.0 0.05 0.995 EXEC_ERROR
0 instance_test_2.json ERROR 74372145 ERROR 5.0 0.1 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 30047651 ERROR 5.0 0.1 0.99 EXEC_ERROR
0 instance_test_2.json ERROR 30882814 ERROR 5.0 0.1 0.995 EXEC_ERROR
0 instance_test_2.json ERROR 92330542 ERROR 7.5 0.02 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 32403395 ERROR 7.5 0.02 0.99 EXEC_ERROR
0 instance_test_2.json ERROR 61020806 ERROR 7.5 0.02 0.995 EXEC_ERROR
0 instance_test_2.json ERROR 45600868 ERROR 7.5 0.05 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 23514978 ERROR 7.5 0.05 0.99 EXEC_ERROR
0 instance_test_2.json ERROR 36941373 ERROR 7.5 0.05 0.995 EXEC_ERROR
0 instance_test_2.json ERROR 87742964 ERROR 7.5 0.1 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 70068860 ERROR 7.5 0.1 0.99 EXEC_ERROR
0 instance_test_2.json ERROR 33207194 ERROR 7.5 0.1 0.995 EXEC_ERROR
0 instance_test_2.json ERROR 41187322 ERROR 10.0 0.02 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 86239388 ERROR 10.0 0.02 0.99 EXEC_ERROR
0 instance_test_2.json ERROR 75502936 ERROR 10.0 0.02 0.995 EXEC_ERROR
0 instance_test_2.json ERROR 47513835 ERROR 10.0 0.05 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 88964809 ERROR 10.0 0.05 0.99 EXEC_ERROR
0 instance_test_2.json ERROR 55061713 ERROR 10.0 0.05 0.995 EXEC_ERROR
0 instance_test_2.json ERROR 69975874 ERROR 10.0 0.1 0.98 EXEC_ERROR
0 instance_test_2.json ERROR 51370565 ERROR 10.0 0.1 0.99 EXEC_ERROR
0 instance_test_2.json ERROR 75062909 ERROR 10.0 0.1 0.995 EXEC_ERROR

0 instance_test_3.json ERROR 56800937 ERROR 5.0 0.02 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 14891620 ERROR 5.0 0.02 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 13085420 ERROR 5.0 0.02 0.995 EXEC_ERROR
0 instance_test_3.json ERROR 13491845 ERROR 5.0 0.05 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 57364841 ERROR 5.0 0.05 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 26449497 ERROR 5.0 0.05 0.995 EXEC_ERROR
0 instance_test_3.json ERROR 57176420 ERROR 5.0 0.1 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 4356712 ERROR 5.0 0.1 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 46968593 ERROR 5.0 0.1 0.995 EXEC_ERROR
0 instance_test_3.json ERROR 92503103 ERROR 7.5 0.02 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 49509517 ERROR 7.5 0.02 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 21376931 ERROR 7.5 0.02 0.995 EXEC_ERROR
0 instance_test_3.json ERROR 53350352 ERROR 7.5 0.05 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 21847017 ERROR 7.5 0.05 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 28452407 ERROR 7.5 0.05 0.995 EXEC_ERROR
0 instance_test_3.json ERROR 72617293 ERROR 7.5 0.1 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 10761198 ERROR 7.5 0.1 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 5308126 ERROR 7.5 0.1 0.995 EXEC_ERROR
0 instance_test_3.json ERROR 83095459 ERROR 10.0 0.02 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 66659692 ERROR 10.0 0.02 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 55973338 ERROR 10.0 0.02 0.995 EXEC_ERROR
0 instance_test_3.json ERROR 36176232 ERROR 10.0 0.05 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 56865339 ERROR 10.0 0.05 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 13355369 ERROR 10.0 0.05 0.995 EXEC_ERROR
0 instance_test_3.json ERROR 86197760 ERROR 10.0 0.1 0.98 EXEC_ERROR
0 instance_test_3.json ERROR 93535423 ERROR 10.0 0.1 0.99 EXEC_ERROR
0 instance_test_3.json ERROR 83063880 ERROR 10.0 0.1 0.995 EXEC_ERROR

0 instance_test_4.json ERROR 64442415 ERROR 5.0 0.02 0.98 EXEC_ERROR
0 instance_test_4.json ERROR 98296590 ERROR 5.0 0.02 0.99 EXEC_ERROR
0 instance_test_4.json ERROR 13088005 ERROR 5.0 0.02 0.995 EXEC_ERROR
0 instance_test_4.json ERROR 83660111 ERROR 5.0 0.05 0.98 EXEC_ERROR
0 instance_test_4.json ERROR 71571825 ERROR 5.0 0.05 0.99 EXEC_ERROR
0 instance_test_4.json ERROR 8323469 ERROR 5.0 0.05 0.995 EXEC_ERROR
0 instance_test_4.json ERROR 19835307 ERROR 5.0 0.1 0.98 EXEC_ERROR
